system:index,NDVI,type
1_1_LT05_188026_20040830_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20040830_00000000000000000002,,deciduous
1_1_LT05_188026_20040830_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20040830_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20040830_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20040830_00000000000000000006,,wetlands
1_1_LT05_188026_20041204_00000000000000000000,0.5628142004489552,conifer_disturbed
1_1_LT05_188026_20041204_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20041204_00000000000000000002,,deciduous
1_1_LT05_188026_20041204_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20041204_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20041204_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20041204_00000000000000000006,,wetlands
1_1_LT05_188026_20050206_00000000000000000000,,conifer_disturbed
1_1_LT05_188026_20050206_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20050206_00000000000000000002,,deciduous
1_1_LT05_188026_20050206_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20050206_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20050206_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20050206_00000000000000000006,,wetlands
1_1_LT05_188026_20050427_00000000000000000000,0.5360883181152214,conifer_disturbed
1_1_LT05_188026_20050427_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20050427_00000000000000000002,,deciduous
1_1_LT05_188026_20050427_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20050427_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20050427_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20050427_00000000000000000006,,wetlands
1_1_LT05_188026_20050513_00000000000000000000,0.5446953208611821,conifer_disturbed
1_1_LT05_188026_20050513_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20050513_00000000000000000002,,deciduous
1_1_LT05_188026_20050513_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20050513_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20050513_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20050513_00000000000000000006,,wetlands
1_1_LT05_188026_20050529_00000000000000000000,0.6860508106034415,conifer_disturbed
1_1_LT05_188026_20050529_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20050529_00000000000000000002,,deciduous
1_1_LT05_188026_20050529_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20050529_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20050529_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20050529_00000000000000000006,,wetlands
1_1_LT05_188026_20050614_00000000000000000000,,conifer_disturbed
1_1_LT05_188026_20050614_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20050614_00000000000000000002,,deciduous
1_1_LT05_188026_20050614_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20050614_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20050614_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20050614_00000000000000000006,,wetlands
1_1_LT05_188026_20050902_00000000000000000000,0.8037541415511661,conifer_disturbed
1_1_LT05_188026_20050902_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20050902_00000000000000000002,,deciduous
1_1_LT05_188026_20050902_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20050902_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20050902_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20050902_00000000000000000006,,wetlands
1_1_LT05_188026_20051004_00000000000000000000,0.6402239329940032,conifer_disturbed
1_1_LT05_188026_20051004_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20051004_00000000000000000002,,deciduous
1_1_LT05_188026_20051004_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20051004_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20051004_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20051004_00000000000000000006,,wetlands
1_1_LT05_188026_20051020_00000000000000000000,0.5605021461252637,conifer_disturbed
1_1_LT05_188026_20051020_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20051020_00000000000000000002,,deciduous
1_1_LT05_188026_20051020_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20051020_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20051020_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20051020_00000000000000000006,,wetlands
1_1_LT05_188026_20060719_00000000000000000000,0.7787670029574518,conifer_disturbed
1_1_LT05_188026_20060719_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20060719_00000000000000000002,,deciduous
1_1_LT05_188026_20060719_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20060719_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20060719_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20060719_00000000000000000006,,wetlands
1_1_LT05_188026_20060820_00000000000000000000,0.7762124242453035,conifer_disturbed
1_1_LT05_188026_20060820_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20060820_00000000000000000002,,deciduous
1_1_LT05_188026_20060820_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20060820_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20060820_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20060820_00000000000000000006,,wetlands
1_1_LT05_188026_20060905_00000000000000000000,,conifer_disturbed
1_1_LT05_188026_20060905_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20060905_00000000000000000002,,deciduous
1_1_LT05_188026_20060905_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20060905_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20060905_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20060905_00000000000000000006,,wetlands
1_1_LT05_188026_20060921_00000000000000000000,0.570946288621552,conifer_disturbed
1_1_LT05_188026_20060921_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20060921_00000000000000000002,,deciduous
1_1_LT05_188026_20060921_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20060921_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20060921_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20060921_00000000000000000006,,wetlands
1_1_LT05_188026_20061007_00000000000000000000,0.5577773593780442,conifer_disturbed
1_1_LT05_188026_20061007_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20061007_00000000000000000002,,deciduous
1_1_LT05_188026_20061007_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20061007_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20061007_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20061007_00000000000000000006,,wetlands
1_1_LT05_188026_20070503_00000000000000000000,0.6520929123704038,conifer_disturbed
1_1_LT05_188026_20070503_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20070503_00000000000000000002,,deciduous
1_1_LT05_188026_20070503_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20070503_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20070503_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20070503_00000000000000000006,,wetlands
1_1_LT05_188026_20070519_00000000000000000000,0.6660695949596503,conifer_disturbed
1_1_LT05_188026_20070519_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20070519_00000000000000000002,,deciduous
1_1_LT05_188026_20070519_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20070519_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20070519_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20070519_00000000000000000006,,wetlands
1_1_LT05_188026_20070620_00000000000000000000,0.6191139853662269,conifer_disturbed
1_1_LT05_188026_20070620_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20070620_00000000000000000002,,deciduous
1_1_LT05_188026_20070620_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20070620_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20070620_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20070620_00000000000000000006,,wetlands
1_1_LT05_188026_20070722_00000000000000000000,0.7246054595974204,conifer_disturbed
1_1_LT05_188026_20070722_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20070722_00000000000000000002,,deciduous
1_1_LT05_188026_20070722_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20070722_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20070722_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20070722_00000000000000000006,,wetlands
1_1_LT05_188026_20070807_00000000000000000000,0.8350547175528316,conifer_disturbed
1_1_LT05_188026_20070807_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20070807_00000000000000000002,,deciduous
1_1_LT05_188026_20070807_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20070807_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20070807_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20070807_00000000000000000006,,wetlands
1_1_LT05_188026_20070823_00000000000000000000,0.683712916397714,conifer_disturbed
1_1_LT05_188026_20070823_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20070823_00000000000000000002,,deciduous
1_1_LT05_188026_20070823_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20070823_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20070823_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20070823_00000000000000000006,,wetlands
1_1_LT05_188026_20070924_00000000000000000000,0.740955601899842,conifer_disturbed
1_1_LT05_188026_20070924_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20070924_00000000000000000002,,deciduous
1_1_LT05_188026_20070924_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20070924_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20070924_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20070924_00000000000000000006,,wetlands
1_1_LT05_188026_20090508_00000000000000000000,0.6267956043096372,conifer_disturbed
1_1_LT05_188026_20090508_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20090508_00000000000000000002,,deciduous
1_1_LT05_188026_20090508_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20090508_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20090508_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20090508_00000000000000000006,,wetlands
1_1_LT05_188026_20090727_00000000000000000000,0.47957132961385035,conifer_disturbed
1_1_LT05_188026_20090727_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20090727_00000000000000000002,,deciduous
1_1_LT05_188026_20090727_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20090727_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20090727_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20090727_00000000000000000006,,wetlands
1_1_LT05_188026_20090828_00000000000000000000,0.7457120952683519,conifer_disturbed
1_1_LT05_188026_20090828_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20090828_00000000000000000002,,deciduous
1_1_LT05_188026_20090828_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20090828_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20090828_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20090828_00000000000000000006,,wetlands
1_1_LT05_188026_20091031_00000000000000000000,0.62159991571245,conifer_disturbed
1_1_LT05_188026_20091031_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20091031_00000000000000000002,,deciduous
1_1_LT05_188026_20091031_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20091031_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20091031_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20091031_00000000000000000006,,wetlands
1_1_LT05_188026_20100409_00000000000000000000,0.4421468570413778,conifer_disturbed
1_1_LT05_188026_20100409_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20100409_00000000000000000002,,deciduous
1_1_LT05_188026_20100409_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20100409_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20100409_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20100409_00000000000000000006,,wetlands
1_1_LT05_188026_20100425_00000000000000000000,0.6341008627984197,conifer_disturbed
1_1_LT05_188026_20100425_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20100425_00000000000000000002,,deciduous
1_1_LT05_188026_20100425_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20100425_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20100425_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20100425_00000000000000000006,,wetlands
1_1_LT05_188026_20100612_00000000000000000000,0.7200741041095478,conifer_disturbed
1_1_LT05_188026_20100612_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20100612_00000000000000000002,,deciduous
1_1_LT05_188026_20100612_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20100612_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20100612_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20100612_00000000000000000006,,wetlands
1_1_LT05_188026_20100714_00000000000000000000,0.6289438856409454,conifer_disturbed
1_1_LT05_188026_20100714_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20100714_00000000000000000002,,deciduous
1_1_LT05_188026_20100714_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20100714_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20100714_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20100714_00000000000000000006,,wetlands
1_1_LT05_188026_20110207_00000000000000000000,0.3673806733384462,conifer_disturbed
1_1_LT05_188026_20110207_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20110207_00000000000000000002,,deciduous
1_1_LT05_188026_20110207_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20110207_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20110207_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20110207_00000000000000000006,,wetlands
1_1_LT05_188026_20110327_00000000000000000000,,conifer_disturbed
1_1_LT05_188026_20110327_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20110327_00000000000000000002,,deciduous
1_1_LT05_188026_20110327_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20110327_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20110327_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20110327_00000000000000000006,,wetlands
1_1_LT05_188026_20110514_00000000000000000000,0.5175209651859305,conifer_disturbed
1_1_LT05_188026_20110514_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20110514_00000000000000000002,,deciduous
1_1_LT05_188026_20110514_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20110514_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20110514_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20110514_00000000000000000006,,wetlands
1_1_LT05_188026_20110530_00000000000000000000,0.7261210333564343,conifer_disturbed
1_1_LT05_188026_20110530_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20110530_00000000000000000002,,deciduous
1_1_LT05_188026_20110530_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20110530_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20110530_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20110530_00000000000000000006,,wetlands
1_1_LT05_188026_20110615_00000000000000000000,,conifer_disturbed
1_1_LT05_188026_20110615_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20110615_00000000000000000002,,deciduous
1_1_LT05_188026_20110615_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20110615_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20110615_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20110615_00000000000000000006,,wetlands
1_1_LT05_188026_20110717_00000000000000000000,0.7548510728385485,conifer_disturbed
1_1_LT05_188026_20110717_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20110717_00000000000000000002,,deciduous
1_1_LT05_188026_20110717_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20110717_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20110717_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20110717_00000000000000000006,,wetlands
1_1_LT05_188026_20110818_00000000000000000000,0.7663130358900079,conifer_disturbed
1_1_LT05_188026_20110818_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20110818_00000000000000000002,,deciduous
1_1_LT05_188026_20110818_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20110818_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20110818_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20110818_00000000000000000006,,wetlands
1_1_LT05_188026_20110903_00000000000000000000,0.7706396513221322,conifer_disturbed
1_1_LT05_188026_20110903_00000000000000000001,,conifer_not_disturbed
1_1_LT05_188026_20110903_00000000000000000002,,deciduous
1_1_LT05_188026_20110903_00000000000000000003,,grassland_mowed
1_1_LT05_188026_20110903_00000000000000000004,,fields_cultivated
1_1_LT05_188026_20110903_00000000000000000005,,fields_abandoned
1_1_LT05_188026_20110903_00000000000000000006,,wetlands
1_1_LT05_188026_20111005_00000000000000000000,,conifer_disturbed
1_1_LT05_188026_20111005_00000000000000000001,,conifer_not_disturbed
